Temperature [_ C],Humidity [%],Soil moisture,Reference evapotranspiration,Evapotranspiration,Crop Coefficient,Crop Coefficient stage,Nitrogen [mg/kg],Phosphorus [mg/kg],Potassium,Solar Radiation ghi,Wind Speed,Days of planted,pH,Target
18.86658892092058,62.67702873872979,100.0,626.6482318,550.2308203,1.41,2,105.74650343643724,112.96560309497897,138.7522742586634,238.18846098017812,1.3142035302421053,85,3.208283268186397,0
15.630050363540045,97.00458893026135,100.0,773.2323382,825.8135065,1.31,2,59.185736648900004,5.231980279919377,85.2440390955102,746.3641288644654,4.539538235155589,100,4.991540272713247,0
29.307661513579347,100.0,97.17706052698463,293.2889291,804.7329981,0.96,2,149.95255950466517,77.12695663693657,16.192970840737914,362.8007628698819,4.708787812780212,62,7.175989191225405,0
28.512486435729635,67.34945889938217,0.0,983.9309865,14.66033327,1.24,2,70.11160369346182,15.09842690808803,134.83925639742523,378.97347333760763,6.296891079890202,85,1.0063635407504066,0
23.13,65.99,166.03,393.297526,623.879348,1.35,2,117.0,108.0,135.0,424.46,2.77,105,2.75,1
37.796174341870696,52.290420380315396,100.0,759.6950046,145.2070073,1.38,2,90.46393614645339,-14.527772828637268,152.0110840607473,921.2324265782918,3.0753625818926604,70,7.9686550314332045,0
22.42,74.91,365.03,1069.480589,85.54542828,1.4,2,70.0,104.0,111.0,266.42,3.04,100,5.62,1
28.51,72.87,460.99,1019.780456,290.0126573,1.17,2,119.0,41.0,110.0,370.94,2.21,62,3.08,1
17.157281348322908,96.18392568533682,100.0,816.5913327,832.9173037,1.31,2,122.68834110207808,62.05559046723647,54.85800476397702,870.3594740604926,0.552631474222333,62,2.4531197177859974,0
34.49416180898791,85.331042007395,100.0,190.9992223,117.218375,1.3,2,49.03533939017709,18.521619361942633,27.664522964229008,561.1753465700397,3.878448598836936,85,8.23778238998409,0
25.70949896999929,97.19745408555256,100.0,67.18723233,178.7116437,1.35,2,143.23378132159482,153.334892089349,110.00883855511965,992.3905249483332,2.385744195141284,65,2.1476383848049614,0
22.265478412350213,53.68796633967047,100.0,350.5798319,672.1739205,0.96,2,124.91264637688448,95.42931869231738,174.52318069243694,448.3610621632517,0.9477352260754328,100,3.436331776871677,0
28.08,87.67,344.4,442.0731722,840.121326,0.99,2,64.0,93.0,112.0,495.84,1.18,94,4.41,1
30.46,89.57,309.8,383.4094101,550.419404,1.23,3,60.0,83.0,99.0,436.12,2.45,120,4.23,1
24.8,81.12,622.92,818.6460967,856.9086743,1.13,2,82.0,58.0,78.0,164.25,3.89,55,3.83,1
30.728084468564997,72.04859499126066,100.0,123.2120141,22.06093715,0.84,2,103.5604322478124,74.55208096949592,103.08411361449677,1009.0754008899252,0.0,45,8.272575443261442,0
33.4520155088562,70.8885806263163,100.0,927.9495995,685.7141189,1.13,2,83.17198065502237,133.7822962537941,165.33538386369247,555.072839283788,0.6853468460885082,105,2.599425396018595,0
28.44,65.35,192.86,207.5459176,53.42588534,1.06,2,95.0,80.0,110.0,368.74,1.58,105,3.38,1
31.18,86.97,688.01,970.1882467,480.5264491,1.46,2,119.0,75.0,115.0,273.85,1.79,100,2.97,1
26.39,92.35,651.08,1019.241154,268.2178725,1.43,2,77.0,48.0,88.0,12.84,3.83,100,3.35,1
35.30131484015239,47.11054266935113,100.0,876.8786897,655.7321218,1.02,2,133.06823079616785,134.12038222408475,185.26064462862746,1270.5128270087143,1.6569932347438185,85,6.78624500173534,0
18.24,79.85,447.1,169.2938796,41.23351538,0.81,2,76.0,93.0,115.0,214.9,3.65,62,2.95,1
31.71,73.64,338.01,797.0016396,893.6296201,0.87,2,70.0,71.0,129.0,401.52,2.99,65,6.6,1
15.430543998475414,32.49696919153263,100.0,534.4831455,44.32526503,1.38,2,56.20665391998999,110.0675021246394,25.171254558219786,0.0,2.6900761391311634,55,5.626325034348447,0
22.46,69.88,189.11,461.7528049,6.515791526,1.34,2,115.0,99.0,117.0,120.72,1.15,100,5.43,1
27.83,92.13,282.9,321.9370658,462.1332437,1.2,2,118.0,89.0,95.0,398.91,3.98,110,3.08,1
24.165237345736102,85.70931525969266,0.0,615.8897024,38.72454219,1.48,2,36.7046351118054,15.664408420947865,111.42650720332875,645.1331454562743,6.067110135290173,90,9.419863241560073,0
25.56,93.03,423.49,108.7422142,398.8129236,1.41,2,114.0,109.0,68.0,20.48,3.81,90,6.8,1
28.9,85.8,196.0,50.36490259,37.27002792,0.74,1,106.0,39.0,55.0,732.0,1.44,17,3.75,1
19.473365814289608,66.7073649205537,100.0,788.3240699,796.0455626,1.43,2,134.77950334826423,123.9355676875875,25.199052619401854,725.6223441952011,1.3226474232635987,100,2.7212582409156036,0
24.6,65.96,444.35,1014.572991,848.6754456,1.01,2,81.0,52.0,76.0,505.31,1.89,85,3.91,1
24.77,75.58,230.09,687.0252509,27.27486877,0.87,2,74.0,87.0,97.0,457.81,3.9,70,4.61,1
21.67,87.44,432.21,304.6377515,168.3972109,0.82,2,74.0,87.0,108.0,457.82,3.04,62,5.5,1
33.11362406136035,34.97216557837208,31.75697128629747,196.6962742,90.48028612,0.46,0,131.964191085163,58.88339658829642,63.167805286724615,0.0,5.421767316534802,9,5.591499265761151,0
30.2,76.2,306.0,177.6240763,74.60211206,0.42,0,117.0,42.0,58.0,196.0,2.54,3,3.53,1
24.597699666397613,100.0,100.0,1037.74109,142.2137513,1.5,2,60.727102928408065,147.53190890053907,157.2007744873364,441.6681551213624,4.275581330522967,110,1.7558049552791264,0
31.46,68.75,484.13,690.649661,755.7486327,0.82,2,78.0,80.0,85.0,720.53,1.16,100,5.52,1
36.575468206300926,100.0,100.0,7.843698293,472.3995914,1.22,3,127.06902996706444,55.74050691466908,93.14330672885589,1136.0409255336203,0.8798065447281673,125,3.511603714253647,0
24.44,61.86,189.83,315.242999,669.3787762,1.06,2,107.0,92.0,107.0,490.04,3.13,85,4.22,1
13.224182383959779,100.0,0.0,237.6993647,106.1723829,0.446666667,0,139.76188411672584,64.42604884084336,121.38261779668731,0.0,1.914482115183055,7,3.396533627904999,0
20.72,77.35,602.26,936.900686,839.2113291,1.22,2,113.0,77.0,129.0,256.46,2.8,100,6.34,1
25.44,86.45,535.28,189.6240128,1.306435363,1.46,2,94.0,77.0,131.0,122.49,1.13,94,4.51,1
38.47884438486332,61.120860068800425,100.0,398.4640478,419.1181936,1.18,2,103.3590765991994,164.12072234105585,28.629830837192728,89.95992615384901,0.0,110,6.7206185998539585,0
24.76,82.44,239.78,405.6686524,880.0919352,0.82,2,90.0,107.0,96.0,342.23,2.63,85,4.45,1
25.26,91.09,151.4,307.2414543,766.6358075,0.84,3,77.0,61.0,88.0,73.99,2.98,115,2.67,1
30.24,87.17,346.7,764.1307572,828.5585589,1.38,2,89.0,75.0,100.0,217.26,2.26,70,6.85,1
21.81,87.84,285.5,16.74091921,82.5012486,1.03,2,88.0,103.0,96.0,55.46,1.95,62,6.4,1
36.342792166764966,57.21126197715764,100.0,314.5618444,228.5382775,1.14,2,148.04819072414432,12.825850231530453,25.74803855402193,562.2848943504288,0.37451536128208973,85,7.905396407767477,0
18.46,75.35,211.5,659.8028393,464.7158252,1.02,2,64.0,43.0,52.0,445.75,1.35,100,2.65,1
18.95,68.53,203.43,959.6305021,623.7563733,1.32,2,64.0,89.0,129.0,658.76,2.29,62,2.26,1
28.92265364995705,75.14102285418606,28.676642278288057,424.7965224,579.3458678,1.33,2,88.74939260288255,152.01926675355725,65.57493140982884,703.0794079629876,4.345963616019238,65,5.283511792968112,0
24.190825435400697,100.0,82.93546708154787,35.89183242,15.79240627,0.44,0,97.93964639123871,105.15020208175937,2.4813197400495355,0.0,0.0,6,0.5553955906852668,0
21.07,72.44,374.15,123.5195369,741.2460166,1.22,2,96.0,72.0,47.0,190.86,4.19,100,3.68,1
11.956202025276523,88.7464811239862,0.0,1051.320169,211.3566445,1.06,2,62.58564479765682,98.71950027472185,-0.8224188415096307,0.0,2.386447502849124,94,4.011501121769937,0
23.150109602487994,78.74916691990978,100.0,459.656978,33.8495092,1.04,3,119.08582859609263,80.93108017343664,37.68679834528773,335.25734689687755,2.4021604637099543,125,5.651234406682398,0
28.44,88.43,483.89,77.84116452,888.8813744,1.37,2,111.0,56.0,110.0,356.98,2.02,65,4.23,1
26.3,60.69,575.29,591.199519,530.3779494,0.82,2,112.0,62.0,118.0,191.66,3.29,85,4.34,1
20.17,60.9,616.37,46.90409533,535.1134021,1.05,3,99.0,40.0,103.0,480.78,3.0,120,4.03,1
28.7,79.8,265.0,35.88150143,15.78786063,0.44,0,117.0,42.0,58.0,43.0,1.93,6,3.61,1
21.243536294061506,74.88814306718253,100.0,557.3521736,234.0879129,0.42,0,147.30929332540435,48.13169436959576,111.78816217875188,907.0929153360224,1.483142540126444,3,1.3817175619818238,0
36.13539924064344,85.7565616566321,100.0,948.3596499,826.2150838,1.43,1,61.247705450019026,71.71787640365976,112.55035476687836,220.23302455983975,1.8274869802227154,40,3.2897032412805305,0
27.75,81.5,473.84,503.8491742,769.8012733,1.4,2,62.0,89.0,111.0,722.0,4.18,65,6.5,1
14.064463659488881,54.495254355594476,100.0,851.5740621,620.9629832,1.14,2,130.2765694442143,-3.2771727587949755,171.31523009300474,1000.2622531081254,3.078798505166792,70,4.747205236960208,0
25.83,60.09,151.51,754.2108892,643.3419784,1.12,2,77.0,59.0,60.0,294.19,4.05,110,4.84,1
41.083817202093115,73.21112350881403,100.0,135.6974099,334.725652,0.84,2,87.37244038352414,0.8625007941631821,81.41242088836056,1248.0548388453149,6.661257052667005,100,9.687897646254925,0
22.08,81.78,349.74,880.2567285,825.2930272,1.02,2,113.0,62.0,131.0,582.3,1.34,105,5.48,1
31.950363032306257,71.66929906586115,100.0,297.0186685,455.0420805,1.04,2,96.99699980778728,115.00815923192272,126.95801496575737,0.0,4.011474140167741,55,5.239788461874068,0
14.80760974898516,74.56570322343394,100.0,158.0357128,276.3111395,0.9,2,100.30441849363035,6.999260961610233,157.78822619551335,495.38848873396864,2.7881875094554642,90,0.0,0
19.995877613743517,51.84585334841228,100.0,203.1892454,681.0723269,1.48,2,84.88029986793464,104.11249529400074,111.16199387305697,680.9988056340906,2.8319157677112696,100,0.6592668534414332,0
20.75,69.33,285.47,929.7851486,614.80566,0.98,2,93.0,69.0,139.0,339.77,3.97,45,2.54,1
40.61021177816902,76.66078010079517,100.0,268.1868168,31.02157627,0.92,2,26.60374174520318,115.58700957527596,209.51306680562897,0.0,0.03644599187707431,85,7.002476886275916,0
23.78,60.84,197.71,635.8690469,692.0362604,1.3,2,84.0,90.0,56.0,21.69,2.47,100,4.7,1
28.501854283889585,58.81580930888216,0.0,504.3713343,427.0604716,1.04,2,30.939170164856527,151.27300957192216,115.48594079380818,1226.8417014354513,5.001647406416683,62,0.0,0
21.96,79.3,535.95,463.0851784,154.7418668,1.12,2,80.0,45.0,87.0,719.94,1.76,45,3.54,1
23.34,86.28,334.58,387.3627188,180.2830341,1.49,2,83.0,41.0,107.0,232.77,1.33,105,5.83,1
28.35,63.67,351.5,691.3430823,219.4693854,1.24,2,74.0,93.0,66.0,363.81,2.93,45,5.52,1
22.2,65.8,230.85,173.6706293,663.505211,1.06,2,79.0,75.0,48.0,387.65,2.93,65,4.44,1
24.36,77.83,490.16,657.6733733,889.2188912,1.3,2,69.0,54.0,130.0,617.77,3.9,105,6.63,1
27.82,69.76,522.88,270.811064,196.3011733,0.99,2,60.0,71.0,82.0,63.08,3.23,100,6.64,1
27.24,69.43,328.06,403.8115372,117.9454673,0.92,2,84.0,65.0,46.0,362.21,4.04,100,6.1,1
29.84,81.54,412.48,504.5525963,36.18751185,1.17,2,93.0,95.0,48.0,125.47,2.16,100,4.82,1
30.43,64.28,531.72,888.6757955,846.0982768,1.04,2,97.0,72.0,65.0,707.82,3.18,100,2.59,1
30.14,78.99,305.31,1050.898214,427.8593324,0.84,2,98.0,94.0,81.0,485.22,2.44,62,2.98,1
31.09,92.63,343.02,677.698733,672.9240285,1.23,2,116.0,71.0,89.0,439.84,2.03,94,5.25,1
25.96,67.37,277.45,502.5590471,255.9898529,1.07,1,93.0,66.0,94.0,143.3,3.3,40,5.79,1
28.9,85.8,196.0,50.36490259,37.27002792,0.74,1,106.0,39.0,55.0,203.0,1.02,17,3.72,1
27.628857470570566,100.0,0.0,42.5728019,402.8700415,1.44,2,83.16405137668593,144.60102366460947,17.178083730874462,484.5464744041981,1.93399777228264,94,0.09077064429283643,0
27.054384733979465,70.25904168467696,100.0,172.6429655,808.3664743,1.41,2,69.3679599988168,123.92269954499173,103.01813501433395,1029.759838028263,2.202936867786637,94,1.0939186570223547,0
33.56101170143492,96.16156834304917,0.0,50.36490259,37.27002792,0.74,1,153.9520118382369,40.18571030282901,61.286393266668426,842.6283848158561,3.5538160335799045,17,1.061840034534558,0
31.29,93.73,563.61,746.5823871,50.19869408,1.09,2,68.0,59.0,109.0,171.79,2.51,62,5.99,1
20.29,91.51,251.53,726.4834577,158.7408186,1.14,3,63.0,98.0,79.0,333.4,3.96,120,3.17,1
21.55,60.3,534.52,767.9149184,803.2574718,1.37,2,115.0,77.0,89.0,527.47,2.27,110,4.38,1
18.041127988685524,90.77452799852009,100.0,62.16210799,883.4960465,1.16,2,138.9020503887657,106.01150505610954,22.750544813182884,0.0,1.6895585081319124,65,0.0,0
17.745721703620614,100.0,54.757876764906484,1.864018277,1.37316013,0.736666667,1,92.15161199389298,49.033511561870185,72.50727479422646,692.6326526312841,3.6864990404947005,17,1.1598238217463446,0
20.59,87.99,546.38,888.5267312,454.2737801,1.2,2,117.0,92.0,67.0,227.38,1.92,62,6.39,1
31.14,83.79,227.31,872.5605715,739.9863662,1.0,2,88.0,46.0,96.0,410.73,2.14,85,2.02,1
30.29,66.77,421.99,73.41394235,713.7472146,0.82,2,107.0,109.0,77.0,495.79,3.32,110,3.55,1
18.34,75.25,185.97,137.6093516,214.7543521,1.06,2,86.0,65.0,70.0,507.19,2.55,110,3.01,1
31.51,61.03,343.99,384.9952737,839.1289742,1.36,2,77.0,46.0,77.0,187.2,3.09,100,6.44,1
28.57808853717318,43.540979738723465,100.0,886.1355448,134.6577292,1.34,2,115.50988163262471,67.23382282544976,62.88739410642437,160.05421728988682,5.8708279873454146,100,1.8329098985195702,0
29.87,88.37,617.74,62.16210799,883.4960465,1.16,2,103.0,55.0,104.0,278.73,3.84,65,2.97,1
25.29,85.98,263.65,883.0663093,889.6816958,1.01,2,98.0,56.0,111.0,202.27,2.77,55,5.79,1
20.63554250278729,87.91331849974185,100.0,1036.092018,539.9760008,1.07,2,37.67536267403488,98.8288431960577,92.3416360147587,587.8216223134697,0.0,100,4.693905401399771,0
23.44,67.87,566.78,1002.685228,34.57005817,1.26,2,96.0,80.0,110.0,153.31,2.64,100,2.97,1
19.5,85.78,396.31,13.69261546,110.8828177,0.86,2,99.0,54.0,69.0,660.44,1.23,100,3.28,1
31.22,69.62,564.33,618.2831908,680.023155,1.26,2,113.0,55.0,49.0,71.13,4.15,85,6.6,1
35.024076950743776,100.0,0.0,543.2019473,23.63472667,0.88,2,63.31951491692638,54.7706248151414,45.85136931006505,108.85117548757205,2.2845375956250455,100,0.0,0
22.51,83.54,313.21,213.0746431,175.9891042,1.14,2,110.0,90.0,45.0,66.08,4.1,85,5.45,1
28.24,81.18,293.1,1016.801425,488.9374473,1.33,3,62.0,51.0,130.0,547.81,2.72,125,5.56,1
29.48,63.26,334.66,217.7489295,851.1743862,1.36,2,60.0,96.0,58.0,456.98,3.57,100,6.6,1
14.67575653482656,100.0,0.0,327.2843359,201.708923,1.0,2,43.26123187595286,78.12809637852178,11.795739728831464,436.19606572717754,0.0,55,5.255257086828593,0
38.98239615240412,43.75102221239469,0.0,519.341894,209.6917286,1.38,2,139.34223128084338,40.68392782866897,17.228925949499555,591.2147957268003,4.141726190326033,85,6.086830829467876,0
12.411993028011247,72.21076531403364,100.0,298.9247818,699.3076548,0.81,3,123.27752862452954,8.068364273786983,63.32935462455086,739.2185779958075,4.28002514957836,125,5.907161697184205,0
25.533577987063623,92.65387461811035,93.3667598503034,440.3672445,425.6475766,1.36,2,141.4323669989701,9.219328404242937,167.6752381387634,587.112548532148,0.0,94,1.349390112488801,0
23.75,80.66,442.07,547.4586789,297.53615,1.21,3,85.0,87.0,106.0,354.45,2.33,120,5.04,1
19.65207817161526,67.75492999145959,0.0,638.5826038,370.7777402,1.3,2,73.8834542855816,86.93932735210531,33.50098500814118,1246.9248890066037,5.023722653854746,85,5.392754214424242,0
21.945759081160748,56.268263919959196,100.0,147.9796146,396.1029748,1.18,2,113.75083928207158,122.6804830069812,0.45363117947935194,545.3810882274081,3.8553055135295016,55,2.285417772458273,0
29.44,88.19,348.39,577.377786,261.9978665,0.89,2,116.0,79.0,132.0,98.76,1.14,94,3.97,1
26.01,72.86,663.34,451.9413355,456.6615111,0.82,2,101.0,41.0,44.0,72.47,2.36,100,4.01,1
26.97,61.07,142.89,180.7895742,118.5779236,1.26,2,80.0,61.0,101.0,712.28,4.06,94,4.44,1
11.06721595276029,69.34414167332497,100.0,461.7528049,6.515791526,1.34,2,142.97523755122708,160.80558598199008,123.20156007377717,107.1940772445598,0.7318294432276451,100,8.706631370452694,0
21.01,70.49,153.44,198.4979927,564.7362432,1.12,2,62.0,43.0,77.0,684.62,3.71,105,6.23,1
36.440045992358094,100.0,100.0,499.9118541,448.6676087,1.41,2,129.9212161207814,129.30038042706207,88.90538815983106,457.41578930768776,1.9627337942362924,100,10.879544657861132,0
28.61661871273032,80.13418799942777,0.0,308.4125165,84.66715317,0.9,2,148.76603579356527,26.529240056500313,23.281316438327565,157.58023948306334,2.8680344069337793,62,4.776017777227221,0
17.782718309954284,44.328454254420194,100.0,975.2833889,656.2551169,1.11,2,37.95178927724578,58.18147428027032,77.100389950235,728.1121414131483,4.262535607805647,62,2.8944704855788377,0
22.21,81.02,420.35,928.9889005,8.442475884,1.27,3,73.0,58.0,131.0,128.03,1.07,125,5.63,1
21.23,83.64,305.21,369.424829,234.9873987,1.36,2,66.0,62.0,92.0,640.58,4.14,85,6.77,1
39.00510377364475,85.86376415099448,100.0,671.8068876,478.688152,1.44,2,60.16697265896334,72.76644551251795,141.563900554265,319.17200195048264,0.6730897442608272,85,7.104370448180926,0
35.638615983736806,87.12402184527261,100.0,739.9010328,580.8888459,1.15,2,30.865674367880594,162.961825758221,121.08953240677924,526.6364777815095,2.928193917885339,70,0.6055226270048544,0
20.854629451575633,100.0,50.408132967211856,111.4982831,539.1687384,1.4,2,80.11037466243477,42.61794555779004,83.43532592543527,161.89782855024123,1.1551491487432446,110,3.7366940708614,0
30.92,92.06,449.19,429.3639872,727.0289657,0.96,2,107.0,49.0,105.0,676.41,2.55,100,4.76,1
22.61,77.53,191.42,248.4930817,84.57607654,1.39,2,69.0,63.0,68.0,349.75,1.32,94,5.07,1
30.23,84.93,539.18,300.0058451,835.9394552,1.02,2,66.0,64.0,87.0,745.8,1.68,70,5.3,1
12.541134086066226,55.089714653606535,100.0,648.7402472,870.6873322,1.2,2,160.88170559858455,60.69555843172459,174.3743673149512,618.1690957140096,4.544324129553734,85,8.912233302762978,0
35.22044108192887,95.35886247271776,100.0,709.7498473,865.9612479,0.91,2,101.41227964954084,81.01228171155645,46.29642426140276,252.29231975605998,0.0,105,2.002844314548651,0
31.564370770662084,56.34414625946576,100.0,1042.822904,289.0206795,1.12,3,30.4341628331212,125.45532735949838,77.75464228177835,274.6358582240462,2.600711724053662,125,1.1052665339066476,0
23.13088375324504,60.48420122894652,14.900797490183407,990.4843129,138.746734,0.92,2,56.38023374667582,124.71649228546612,7.998650070794525,329.8301165390161,1.812765070160304,62,4.903092135786604,0
20.95,89.96,474.79,523.2249458,440.4557595,0.87,2,68.0,75.0,52.0,716.44,1.33,45,6.5,1
29.23,80.21,262.62,812.9612123,550.7922341,1.39,2,106.0,76.0,66.0,125.94,3.84,100,4.83,1
28.07,79.35,144.03,311.3457876,339.8184057,1.24,2,63.0,71.0,133.0,268.15,2.24,85,4.72,1
27.5,86.8,215.0,504.9297859,222.1691058,0.44,0,107.0,37.0,50.0,642.0,0.65,6,3.61,1
23.131265587152267,100.0,100.0,605.7440733,342.6912036,1.04,2,123.55294042993489,17.931036202416635,125.22935290897787,707.2757140296701,0.0,70,0.0,0
29.95,67.55,592.08,584.4181045,796.3110821,0.97,2,116.0,44.0,108.0,634.56,2.69,85,6.06,1
30.63,69.87,317.57,204.4263357,318.4301478,0.84,2,119.0,105.0,50.0,543.58,3.22,110,5.84,1
37.18957362962828,97.27874853735051,100.0,403.8115372,117.9454673,0.92,2,107.63666050615336,111.84101409915328,62.73955391122935,0.0,5.019457262859456,100,5.108131343061026,0
22.81022783471581,87.40045020420683,100.0,405.6686524,880.0919352,0.82,2,37.756944942097796,98.93414957611037,15.575592318751077,142.75317201081208,3.1603415483451216,85,2.7396571242578625,0
18.35,77.54,694.72,94.06549493,74.73139474,0.93,2,105.0,46.0,62.0,611.24,1.35,90,6.31,1
19.97,69.74,378.87,829.7549523,302.9261854,1.38,2,117.0,109.0,106.0,612.72,2.76,85,5.53,1
23.45,66.64,560.44,57.82898749,781.9484265,1.41,2,106.0,40.0,112.0,514.01,2.96,65,3.03,1
19.27,84.58,498.48,32.88127531,624.5896736,1.36,2,70.0,47.0,115.0,434.55,2.11,105,3.9,1
18.27,94.48,454.98,963.4875934,317.3302754,0.97,2,111.0,56.0,76.0,168.15,2.36,85,5.96,1
32.87135346887827,100.0,32.05099863982383,50.36490259,37.27002792,0.74,1,126.28262253875064,49.71348380613169,101.66842728808497,1028.596621407089,1.7810405747068945,17,5.575454363410106,0
25.855638863993008,87.8067280113969,100.0,50.44183051,49.87612163,0.74,1,116.82792144205493,-22.4873278818271,109.53082781307872,1381.8413710379664,1.598222560536498,25,0.3063908737261114,0
28.3,88.4,232.0,6.926840146,5.125861708,0.74,1,118.0,39.0,55.0,792.0,1.44,25,3.72,1
